캠퍼스,대학/교양,학과/전공/영역,개설대학,개설학과,학년,과정,이수구분,과목번호,분반,과목명,학점,시간,담당교수,폐강,강의시간,유연학기,비고,수업유형
서울,창의ICT공과대학,전자전기공학부,창의ICT공과대학,전자전기공학부,4,학사,전공,54589,31,종합설계,3,6,최우준,,"금7,8,9,10,11,12 / 310관 627호 <최우준>",,"공학주제(설계3),논문미신청자 수강불가",
서울,창의ICT공과대학,전자전기공학부,창의ICT공과대학,전자전기공학부,4,학사,전공,54589,32,종합설계,3,6,최형태,,"금7,8,9,10,11,12 / 310관 640호 <최형태>",,"공학주제(설계3),논문미신청자 수강불가",
서울,창의ICT공과대학,전자전기공학부,창의ICT공과대학,전자전기공학부,4,학사,전공,54589,33,종합설계,3,6,한동현,,"금7,8,9,10,11,12 / 310관 625호 <한동현>",,"공학주제(설계3),논문미신청자 수강불가",
서울,창의ICT공과대학,전자전기공학부,창의ICT공과대학,전자전기공학부,4,학사,전공,54589,34,종합설계,3,6,홍철호,,"금7,8,9,10,11,12 / 310관 639호 <홍철호>",,"공학주제(설계3),논문미신청자 수강불가",
서울,창의ICT공과대학,전자전기공학부,창의ICT공과대학,전자전기공학부,4,학사,전공,58140,1,초미세전자기계시스템공학,3,3,백창욱,,"수7,8 / 207관 234호 <강의실>",,공학주제,
서울,창의ICT공과대학,전자전기공학부,창의ICT공과대학,전자전기공학부,4,학사,전공,59377,1,포토닉스및메타물질 입문,3,3,최근창,,"수3,4 / 월3 / 310관 613호 <강의실> / 619호 <강의실>",,공학주제,
서울,창의ICT공과대학,지능형반도체공학과,대학(전체),,1,학사,교양,56424,2,AI시대문제해결을위한디자인사고,2,2,이수진,,"수1,2 / 310관 B210호 <SW융합전용 PC실2>",,공통교양 MACH 교양/창의ICT공과대학 1학년/전문교양/정정기간 자자:공학계열 전체 학년[[수강대상 : 전자전기공학부1년  컴퓨터공학부1년  컴퓨터공학1년  소프트웨어1년  융합공학부1년  바이오메디컬공학1년  나노바이오소재공학1년  디지털이미징1년  나노소재공학1년  융합교양학부1년  소프트웨어학부1년  차세대반도체학과1년  지능형반도체공학과1년]],
서울,창의ICT공과대학,지능형반도체공학과,대학(전체),,1,학사,교양,56424,4,AI시대문제해결을위한디자인사고,2,2,피종삼,,"금1,2 / 310관 419호 <강의실>",,공통교양 MACH 교양/창의ICT공과대학 1학년/전문교양/정정기간 자자:공학계열 전체 학년[[수강대상 : 전자전기공학부1년  컴퓨터공학부1년  컴퓨터공학1년  소프트웨어1년  융합공학부1년  바이오메디컬공학1년  나노바이오소재공학1년  디지털이미징1년  나노소재공학1년  융합교양학부1년  소프트웨어학부1년  차세대반도체학과1년  지능형반도체공학과1년]],
서울,창의ICT공과대학,지능형반도체공학과,대학(전체),,1,학사,교양,56424,5,AI시대문제해결을위한디자인사고,2,2,이민하,,"금1,2 / 310관 414호 <강의실>",,공통교양 MACH 교양/창의ICT공과대학 1학년/전문교양/정정기간 자자:공학계열 전체 학년[[수강대상 : 전자전기공학부1년  컴퓨터공학부1년  컴퓨터공학1년  소프트웨어1년  융합공학부1년  바이오메디컬공학1년  나노바이오소재공학1년  디지털이미징1년  나노소재공학1년  융합교양학부1년  소프트웨어학부1년  차세대반도체학과1년  지능형반도체공학과1년]],
서울,창의ICT공과대학,지능형반도체공학과,대학(전체),,1,학사,교양,56424,6,AI시대문제해결을위한디자인사고,2,2,피종삼,,"금3,4 / 310관 726호 <강의실>",,공통교양 MACH 교양/창의ICT공과대학 1학년/전문교양/정정기간 자자:공학계열 전체 학년[[수강대상 : 전자전기공학부1년  컴퓨터공학부1년  컴퓨터공학1년  소프트웨어1년  융합공학부1년  바이오메디컬공학1년  나노바이오소재공학1년  디지털이미징1년  나노소재공학1년  융합교양학부1년  소프트웨어학부1년  차세대반도체학과1년  지능형반도체공학과1년]],
서울,창의ICT공과대학,지능형반도체공학과,대학(전체),,1,학사,교양,56424,7,AI시대문제해결을위한디자인사고,2,2,이민하,,"금3,4 / 310관 414호 <강의실>",,공통교양 MACH 교양/창의ICT공과대학 1학년/전문교양/정정기간 자자:공학계열 전체 학년[[수강대상 : 전자전기공학부1년  컴퓨터공학부1년  컴퓨터공학1년  소프트웨어1년  융합공학부1년  바이오메디컬공학1년  나노바이오소재공학1년  디지털이미징1년  나노소재공학1년  융합교양학부1년  소프트웨어학부1년  차세대반도체학과1년  지능형반도체공학과1년]],
서울,창의ICT공과대학,지능형반도체공학과,대학(전체),,1,학사,교양,56424,9,AI시대문제해결을위한디자인사고,2,2,한진영,,"금5,6 / 209관 101호 <창의융합프로젝트 세미나실>",,"공통교양 MACH 교양/창의ICT공과대학 1학년,소프트웨어대학 1학년/전문교양/정정기간 자자:공학계[[수강대상 : 전자전기공학부1년  컴퓨터공학부1년  컴퓨터공학1년  소프트웨어1년  융합공학부1년  바이오메디컬공학1년  나노바이오소재공학1년  디지털이미징1년  나노소재공학1년  융합교양학부1년  소프트웨어학부1년  차세대반도체학과1년  지능형반도체공학과1년  소프트웨어학부1년  AI학과1년]]",
서울,창의ICT공과대학,지능형반도체공학과,창의ICT공과대학,지능형반도체공학과,1,학사,전공필수,59362,1,공업수학,3,3,,,"금7,8,9 / 310관 731호 <강의실>",,,
서울,창의ICT공과대학,지능형반도체공학과,창의ICT공과대학,지능형반도체공학과,1,학사,전공기초,59365,1,미분적분학(2),3,3,천상민,,"목7,8,9 / 209관 101호 <창의융합프로젝트 세미나실>",,,
서울,창의ICT공과대학,지능형반도체공학과,대학(전체),,1,학사,교양,52533,9,앙트레프레너십시대의회계,2,2,한형성,,"화5,6 / 310관 617호 <강의실>",,공통교양 전문교양/창의ICT공과대학 1학년/정정기간 자자:공학계열 전체 학년[[수강대상 : 전자전기공학부1년  컴퓨터공학부1년  컴퓨터공학1년  소프트웨어1년  융합공학부1년  바이오메디컬공학1년  나노바이오소재공학1년  디지털이미징1년  나노소재공학1년  융합교양학부1년  소프트웨어학부1년  차세대반도체학과1년  지능형반도체공학과1년]],
서울,창의ICT공과대학,지능형반도체공학과,대학(전체),,1,학사,교양,52533,21,앙트레프레너십시대의회계,2,2,육지훈,,"목7,8 / 303관 209호 <강의실>",,공통교양 전문교양/창의ICT공과대학 1학년/정정기간 자자:공학계열 전체 학년[[수강대상 : 전자전기공학부1년  컴퓨터공학부1년  컴퓨터공학1년  소프트웨어1년  융합공학부1년  바이오메디컬공학1년  나노바이오소재공학1년  디지털이미징1년  나노소재공학1년  융합교양학부1년  소프트웨어학부1년  차세대반도체학과1년  지능형반도체공학과1년]],
서울,창의ICT공과대학,지능형반도체공학과,대학(전체),,1,학사,교양,52533,22,앙트레프레너십시대의회계,2,2,한형성,,"목7,8 / 310관 617호 <강의실>",,공통교양 전문교양/창의ICT공과대학 1학년/정정기간 자자:공학계열 전체 학년[[수강대상 : 전자전기공학부1년  컴퓨터공학부1년  컴퓨터공학1년  소프트웨어1년  융합공학부1년  바이오메디컬공학1년  나노바이오소재공학1년  디지털이미징1년  나노소재공학1년  융합교양학부1년  소프트웨어학부1년  차세대반도체학과1년  지능형반도체공학과1년]],
서울,창의ICT공과대학,지능형반도체공학과,대학(전체),,1,학사,교양,52533,23,앙트레프레너십시대의회계,2,2,최권호,,"금5,6 / 310관 619호 <강의실>",,공통교양 전문교양/창의ICT공과대학 1학년/정정기간 자자:공학계열 전체 학년[[수강대상 : 전자전기공학부1년  컴퓨터공학부1년  컴퓨터공학1년  소프트웨어1년  융합공학부1년  바이오메디컬공학1년  나노바이오소재공학1년  디지털이미징1년  나노소재공학1년  융합교양학부1년  소프트웨어학부1년  차세대반도체학과1년  지능형반도체공학과1년]],
서울,창의ICT공과대학,지능형반도체공학과,대학(전체),,1,학사,교양,52533,25,앙트레프레너십시대의회계,2,2,한형성,,"화7,8 / 310관 727호 <강의실>",,공통교양 전문교양/창의ICT공과대학 1학년/정정기간 자자:공학계열 전체 학년[[수강대상 : 전자전기공학부1년  컴퓨터공학부1년  컴퓨터공학1년  소프트웨어1년  융합공학부1년  바이오메디컬공학1년  나노바이오소재공학1년  디지털이미징1년  나노소재공학1년  융합교양학부1년  소프트웨어학부1년  차세대반도체학과1년  지능형반도체공학과1년]],
서울,창의ICT공과대학,지능형반도체공학과,창의ICT공과대학,지능형반도체공학과,1,학사,전공기초,59367,1,일반물리(2),3,3,남형주,,"목4,5,6 / 310관 731호 <강의실>",,,
서울,창의ICT공과대학,지능형반도체공학과,창의ICT공과대학,지능형반도체공학과,1,학사,전공필수,59369,1,일반물리실험(2),1,2,전건록,,"금3,4 / 207관 405호 <일반물리실험실>",,,
서울,창의ICT공과대학,지능형반도체공학과,대학(전체),,1,학사,교양,49949,5,창의와소통,2,2,유경애,,"월7,8 / 209관 101호 <창의융합프로젝트 세미나실>",,공통교양 창의ICT공과대학 1학년[[수강대상 : 전자전기공학부1년  컴퓨터공학부1년  컴퓨터공학1년  소프트웨어1년  융합공학부1년  바이오메디컬공학1년  나노바이오소재공학1년  디지털이미징1년  나노소재공학1년  융합교양학부1년  소프트웨어학부1년  차세대반도체학과1년  지능형반도체공학과1년]],
서울,창의ICT공과대학,지능형반도체공학과,대학(전체),,1,학사,교양,49949,6,창의와소통,2,2,최윤경,,"월7,8 / 310관 705호 <다빈치클래스룸>",,공통교양 창의ICT공과대학 1학년[[수강대상 : 전자전기공학부1년  컴퓨터공학부1년  컴퓨터공학1년  소프트웨어1년  융합공학부1년  바이오메디컬공학1년  나노바이오소재공학1년  디지털이미징1년  나노소재공학1년  융합교양학부1년  소프트웨어학부1년  차세대반도체학과1년  지능형반도체공학과1년]],
서울,창의ICT공과대학,지능형반도체공학과,대학(전체),,1,학사,교양,49949,15,창의와소통,2,2,홍경남,,"화7,8 / 310관 728호 <강의실>",,공통교양 창의ICT공과대학 1학년[[수강대상 : 전자전기공학부1년  컴퓨터공학부1년  컴퓨터공학1년  소프트웨어1년  융합공학부1년  바이오메디컬공학1년  나노바이오소재공학1년  디지털이미징1년  나노소재공학1년  융합교양학부1년  소프트웨어학부1년  차세대반도체학과1년  지능형반도체공학과1년]],
서울,창의ICT공과대학,지능형반도체공학과,대학(전체),,1,학사,교양,49949,16,창의와소통,2,2,유경애,,"화7,8 / 310관 803호 <강의실>",,공통교양 창의ICT공과대학 1학년[[수강대상 : 전자전기공학부1년  컴퓨터공학부1년  컴퓨터공학1년  소프트웨어1년  융합공학부1년  바이오메디컬공학1년  나노바이오소재공학1년  디지털이미징1년  나노소재공학1년  융합교양학부1년  소프트웨어학부1년  차세대반도체학과1년  지능형반도체공학과1년]],
서울,창의ICT공과대학,지능형반도체공학과,대학(전체),,1,학사,교양,49949,17,창의와소통,2,2,이연도,,"화7,8 / 209관 101호 <창의융합프로젝트 세미나실>",,공통교양 창의ICT공과대학 1학년[[수강대상 : 전자전기공학부1년  컴퓨터공학부1년  컴퓨터공학1년  소프트웨어1년  융합공학부1년  바이오메디컬공학1년  나노바이오소재공학1년  디지털이미징1년  나노소재공학1년  융합교양학부1년  소프트웨어학부1년  차세대반도체학과1년  지능형반도체공학과1년]],
서울,창의ICT공과대학,지능형반도체공학과,대학(전체),,1,학사,교양,49949,18,창의와소통,2,2,이주영,,"화7,8 / 310관 520호 <강의실>",,공통교양 창의ICT공과대학 1학년[[수강대상 : 전자전기공학부1년  컴퓨터공학부1년  컴퓨터공학1년  소프트웨어1년  융합공학부1년  바이오메디컬공학1년  나노바이오소재공학1년  디지털이미징1년  나노소재공학1년  융합교양학부1년  소프트웨어학부1년  차세대반도체학과1년  지능형반도체공학과1년]],
서울,창의ICT공과대학,지능형반도체공학과,대학(전체),,1,학사,교양,49949,27,창의와소통,2,2,이연도,,"수7,8 / 310관 B210호 <SW융합전용 PC실2>",,공통교양 창의ICT공과대학 1학년[[수강대상 : 전자전기공학부1년  컴퓨터공학부1년  컴퓨터공학1년  소프트웨어1년  융합공학부1년  바이오메디컬공학1년  나노바이오소재공학1년  디지털이미징1년  나노소재공학1년  융합교양학부1년  소프트웨어학부1년  차세대반도체학과1년  지능형반도체공학과1년]],
서울,창의ICT공과대학,차세대반도체학과,대학(전체),,1,학사,교양,56424,2,AI시대문제해결을위한디자인사고,2,2,이수진,,"수1,2 / 310관 B210호 <SW융합전용 PC실2>",,공통교양 MACH 교양/창의ICT공과대학 1학년/전문교양/정정기간 자자:공학계열 전체 학년[[수강대상 : 전자전기공학부1년  컴퓨터공학부1년  컴퓨터공학1년  소프트웨어1년  융합공학부1년  바이오메디컬공학1년  나노바이오소재공학1년  디지털이미징1년  나노소재공학1년  융합교양학부1년  소프트웨어학부1년  차세대반도체학과1년  지능형반도체공학과1년]],
서울,창의ICT공과대학,차세대반도체학과,대학(전체),,1,학사,교양,56424,4,AI시대문제해결을위한디자인사고,2,2,피종삼,,"금1,2 / 310관 419호 <강의실>",,공통교양 MACH 교양/창의ICT공과대학 1학년/전문교양/정정기간 자자:공학계열 전체 학년[[수강대상 : 전자전기공학부1년  컴퓨터공학부1년  컴퓨터공학1년  소프트웨어1년  융합공학부1년  바이오메디컬공학1년  나노바이오소재공학1년  디지털이미징1년  나노소재공학1년  융합교양학부1년  소프트웨어학부1년  차세대반도체학과1년  지능형반도체공학과1년]],
